id,tgl_produksi,jumlah,satuan,sumber_pasokan,id_unit_ternak,id_jenis_produk
519,2025-12-18,42,liter,Peternakan Sendiri,1,3
520,2025-12-19,45,liter,Peternakan Sendiri,1,3
521,2025-12-20,13,liter,Peternakan Lain,1,3
522,2025-12-21,50,liter,Pengepul,1,3
523,2025-12-22,22,liter,Pengepul,1,3
524,2025-12-23,45,liter,Peternakan Lain,1,3
525,2025-12-24,41,liter,Peternakan Sendiri,1,3
526,2025-12-25,37,liter,Peternakan Lain,1,3
527,2025-12-26,47,liter,Peternakan Lain,1,3
528,2025-12-27,11,liter,Pengepul,1,3
529,2025-12-28,11,liter,Pengepul,1,3
530,2025-12-29,14,liter,Peternakan Sendiri,1,3
531,2025-12-30,11,liter,Pengepul,1,3
532,2025-12-31,45,liter,Peternakan Lain,1,3
533,2026-01-01,29,liter,Peternakan Sendiri,1,3
534,2026-01-02,22,liter,Peternakan Sendiri,1,3
535,2026-01-03,26,liter,Peternakan Sendiri,1,3
536,2026-01-04,36,liter,Peternakan Sendiri,1,3
537,2026-01-05,27,liter,Peternakan Sendiri,1,3
538,2026-01-06,26,liter,Pengepul,1,3
539,2026-01-07,40,liter,Peternakan Sendiri,1,3
540,2026-01-08,21,liter,Peternakan Lain,1,3
541,2026-01-09,26,liter,Pengepul,1,3
542,2026-01-10,47,liter,Peternakan Lain,1,3
543,2026-01-11,50,liter,Peternakan Lain,1,3
544,2026-01-12,24,liter,Pengepul,1,3
545,2026-01-13,44,liter,Pengepul,1,3
546,2026-01-14,19,liter,Pengepul,1,3
547,2026-01-15,14,liter,Peternakan Sendiri,1,3
548,2026-01-16,8,liter,Pengepul,1,3
549,2026-01-17,5,liter,Peternakan Lain,1,3
550,2026-01-18,31,liter,Peternakan Sendiri,1,3
551,2026-01-19,31,liter,Peternakan Lain,1,3
552,2026-01-20,27,liter,Peternakan Lain,1,3
553,2026-01-21,41,liter,Pengepul,1,3
554,2026-01-22,6,liter,Peternakan Lain,1,3
555,2026-01-23,44,liter,Pengepul,1,3
556,2026-01-24,17,liter,Peternakan Lain,1,3
557,2026-01-25,29,liter,Peternakan Lain,1,3
558,2026-01-26,27,liter,Peternakan Sendiri,1,3
559,2026-01-27,17,liter,Peternakan Lain,1,3
560,2026-01-28,3,liter,Pengepul,1,3
561,2026-01-29,44,liter,Peternakan Lain,1,3
562,2026-01-30,33,liter,Pengepul,1,3
563,2026-01-31,30,liter,Pengepul,1,3
564,2026-02-01,6,liter,Peternakan Sendiri,1,3
565,2026-02-02,40,liter,Peternakan Sendiri,1,3
566,2026-02-03,28,liter,Pengepul,1,3
567,2026-02-04,12,liter,Pengepul,1,3
568,2026-02-05,6,liter,Peternakan Lain,1,3
569,2026-02-06,50,liter,Peternakan Sendiri,1,3
570,2026-02-07,38,liter,Peternakan Sendiri,1,3
571,2026-02-08,36,liter,Pengepul,1,3
572,2026-02-09,14,liter,Peternakan Lain,1,3
573,2026-02-10,31,liter,Peternakan Lain,1,3
574,2026-02-11,31,liter,Peternakan Sendiri,1,3
575,2026-02-12,45,liter,Peternakan Sendiri,1,3
576,2026-02-13,9,liter,Pengepul,1,3
577,2026-02-14,12,liter,Peternakan Sendiri,1,3
578,2026-02-15,27,liter,Pengepul,1,3
579,2026-02-16,5,liter,Peternakan Sendiri,1,3
580,2026-02-17,14,liter,Pengepul,1,3
581,2026-02-18,44,liter,Pengepul,1,3
582,2026-02-19,43,liter,Peternakan Lain,1,3
583,2026-02-20,4,liter,Pengepul,1,3
584,2026-02-21,40,liter,Peternakan Lain,1,3
585,2026-02-22,13,liter,Pengepul,1,3
586,2026-02-23,2,liter,Pengepul,1,3
587,2026-02-24,8,liter,Pengepul,1,3
588,2026-02-25,34,liter,Peternakan Sendiri,1,3
589,2026-02-26,15,liter,Peternakan Lain,1,3
590,2026-02-27,48,liter,Pengepul,1,3
591,2026-02-28,10,liter,Peternakan Sendiri,1,3
592,2026-03-01,48,liter,Peternakan Lain,1,3
593,2026-03-02,22,liter,Pengepul,1,3
594,2026-03-03,31,liter,Peternakan Lain,1,3
595,2026-03-04,32,liter,Pengepul,1,3
596,2026-03-05,9,liter,Peternakan Lain,1,3
597,2026-03-06,27,liter,Pengepul,1,3
598,2026-03-07,40,liter,Peternakan Sendiri,1,3
599,2026-03-08,21,liter,Peternakan Lain,1,3
600,2026-03-09,8,liter,Peternakan Lain,1,3
601,2026-03-10,23,liter,Peternakan Lain,1,3
602,2026-03-11,8,liter,Peternakan Sendiri,1,3
603,2026-03-12,31,liter,Peternakan Sendiri,1,3
604,2026-03-13,16,liter,Pengepul,1,3
605,2026-03-14,9,liter,Peternakan Lain,1,3
606,2026-03-15,12,liter,Peternakan Lain,1,3
607,2026-03-16,34,liter,Peternakan Sendiri,1,3
608,2026-03-17,22,liter,Pengepul,1,3
609,2026-03-18,42,liter,Peternakan Lain,1,3
610,2026-03-19,29,liter,Peternakan Lain,1,3
611,2026-03-20,4,liter,Peternakan Lain,1,3
612,2026-03-21,16,liter,Pengepul,1,3
613,2026-03-22,9,liter,Pengepul,1,3
614,2026-03-23,11,liter,Peternakan Lain,1,3
615,2026-03-24,33,liter,Peternakan Lain,1,3
616,2026-03-25,8,liter,Peternakan Sendiri,1,3
617,2026-03-26,7,liter,Peternakan Sendiri,1,3
618,2026-03-27,50,liter,Pengepul,1,3
619,2026-03-28,47,liter,Peternakan Lain,1,3
620,2026-03-29,14,liter,Pengepul,1,3
621,2026-03-30,16,liter,Peternakan Lain,1,3
622,2026-03-31,32,liter,Pengepul,1,3
623,2026-04-01,47,liter,Peternakan Sendiri,1,3
624,2026-04-02,21,liter,Pengepul,1,3
625,2026-04-03,5,liter,Peternakan Sendiri,1,3
626,2026-04-04,23,liter,Pengepul,1,3
627,2026-04-05,22,liter,Peternakan Lain,1,3
628,2026-04-06,42,liter,Pengepul,1,3
629,2026-04-07,13,liter,Peternakan Lain,1,3
630,2026-04-08,25,liter,Pengepul,1,3
631,2026-04-09,44,liter,Peternakan Lain,1,3
632,2026-04-10,16,liter,Peternakan Lain,1,3
633,2026-04-11,32,liter,Pengepul,1,3
634,2026-04-12,39,liter,Peternakan Sendiri,1,3
635,2026-04-13,23,liter,Pengepul,1,3
636,2026-04-14,48,liter,Pengepul,1,3
637,2026-04-15,39,liter,Peternakan Sendiri,1,3
638,2026-04-16,50,liter,Peternakan Lain,1,3
639,2026-04-17,25,liter,Pengepul,1,3
640,2026-04-18,8,liter,Peternakan Sendiri,1,3
641,2026-04-19,13,liter,Peternakan Lain,1,3
642,2026-04-20,26,liter,Peternakan Sendiri,1,3
643,2026-04-21,25,liter,Pengepul,1,3
644,2026-04-22,17,liter,Peternakan Sendiri,1,3
645,2026-04-23,35,liter,Pengepul,1,3
646,2026-04-24,30,liter,Peternakan Lain,1,3
647,2026-04-25,4,liter,Pengepul,1,3
648,2026-04-26,33,liter,Pengepul,1,3
649,2026-04-27,6,liter,Peternakan Lain,1,3
650,2026-04-28,50,liter,Pengepul,1,3
651,2026-04-29,5,liter,Pengepul,1,3
652,2026-04-30,4,liter,Peternakan Lain,1,3
653,2026-05-01,5,liter,Peternakan Lain,1,3
654,2026-05-02,13,liter,Peternakan Lain,1,3
655,2026-05-03,10,liter,Peternakan Lain,1,3
656,2026-05-04,23,liter,Pengepul,1,3
657,2026-05-05,28,liter,Peternakan Lain,1,3
658,2026-05-06,19,liter,Peternakan Lain,1,3
659,2026-05-07,20,liter,Peternakan Sendiri,1,3
660,2026-05-08,4,liter,Peternakan Lain,1,3
661,2026-05-09,40,liter,Pengepul,1,3
662,2026-05-10,37,liter,Peternakan Sendiri,1,3
663,2026-05-11,28,liter,Pengepul,1,3
664,2026-05-12,11,liter,Pengepul,1,3
665,2026-05-13,24,liter,Peternakan Sendiri,1,3
666,2026-05-14,6,liter,Pengepul,1,3
667,2026-05-15,29,liter,Peternakan Sendiri,1,3
668,2026-05-16,33,liter,Peternakan Lain,1,3
669,2026-05-17,32,liter,Peternakan Lain,1,3
670,2026-05-18,50,liter,Peternakan Sendiri,1,3
671,2026-05-19,17,liter,Peternakan Lain,1,3
672,2026-05-20,35,liter,Pengepul,1,3
673,2026-05-21,14,liter,Peternakan Sendiri,1,3
674,2026-05-22,7,liter,Peternakan Lain,1,3
675,2026-05-23,17,liter,Peternakan Sendiri,1,3
676,2026-05-24,29,liter,Peternakan Lain,1,3
677,2026-05-25,30,liter,Pengepul,1,3
678,2026-05-26,21,liter,Peternakan Lain,1,3
679,2026-05-27,39,liter,Peternakan Sendiri,1,3
680,2026-05-28,21,liter,Pengepul,1,3
681,2026-05-29,8,liter,Pengepul,1,3
682,2026-05-30,3,liter,Pengepul,1,3
683,2026-05-31,40,liter,Pengepul,1,3
684,2026-06-01,15,liter,Pengepul,1,3
685,2026-06-02,22,liter,Peternakan Lain,1,3
686,2026-06-03,49,liter,Peternakan Lain,1,3
687,2026-06-04,25,liter,Peternakan Lain,1,3
688,2026-06-05,47,liter,Peternakan Sendiri,1,3
689,2026-06-06,41,liter,Peternakan Lain,1,3
690,2026-06-07,11,liter,Peternakan Lain,1,3
691,2026-06-08,46,liter,Peternakan Lain,1,3
692,2026-06-09,10,liter,Peternakan Lain,1,3
693,2026-06-10,24,liter,Pengepul,1,3
694,2026-06-11,47,liter,Pengepul,1,3
695,2026-06-12,45,liter,Pengepul,1,3
696,2026-06-13,40,liter,Peternakan Lain,1,3
697,2026-06-14,20,liter,Pengepul,1,3
698,2026-06-15,22,liter,Pengepul,1,3
699,2026-06-16,49,liter,Pengepul,1,3
700,2026-06-17,35,liter,Peternakan Sendiri,1,3
701,2026-06-18,1,liter,Peternakan Sendiri,1,3
702,2026-06-19,11,liter,Peternakan Sendiri,1,3
703,2026-06-20,23,liter,Peternakan Sendiri,1,3
704,2026-06-21,38,liter,Pengepul,1,3
705,2026-06-22,45,liter,Peternakan Lain,1,3
706,2026-06-23,15,liter,Pengepul,1,3
707,2026-06-24,17,liter,Peternakan Sendiri,1,3
708,2026-06-25,33,liter,Pengepul,1,3
709,2026-06-26,25,liter,Peternakan Lain,1,3
710,2026-06-27,29,liter,Peternakan Lain,1,3
711,2026-06-28,7,liter,Pengepul,1,3
712,2026-06-29,33,liter,Peternakan Lain,1,3
713,2026-06-30,17,liter,Peternakan Lain,1,3
714,2026-07-01,43,liter,Peternakan Sendiri,1,3
715,2026-07-02,38,liter,Pengepul,1,3
716,2026-07-03,6,liter,Pengepul,1,3
717,2026-07-04,18,liter,Peternakan Lain,1,3
718,2026-07-05,32,liter,Pengepul,1,3
719,2026-07-06,4,liter,Peternakan Sendiri,1,3
720,2026-07-07,21,liter,Peternakan Lain,1,3
721,2026-07-08,40,liter,Peternakan Sendiri,1,3
722,2026-07-09,41,liter,Peternakan Lain,1,3
723,2026-07-10,47,liter,Peternakan Sendiri,1,3
724,2026-07-11,9,liter,Peternakan Lain,1,3
725,2026-07-12,7,liter,Peternakan Sendiri,1,3
726,2026-07-13,46,liter,Pengepul,1,3
727,2026-07-14,7,liter,Pengepul,1,3
728,2026-07-15,50,liter,Peternakan Sendiri,1,3
729,2026-07-16,9,liter,Peternakan Sendiri,1,3
730,2026-07-17,2,liter,Pengepul,1,3
731,2026-07-18,43,liter,Peternakan Sendiri,1,3
732,2026-07-19,36,liter,Peternakan Lain,1,3
733,2026-07-20,23,liter,Peternakan Sendiri,1,3
734,2026-07-21,11,liter,Peternakan Lain,1,3
735,2026-07-22,1,liter,Peternakan Sendiri,1,3
736,2026-07-23,41,liter,Pengepul,1,3
737,2026-07-24,37,liter,Peternakan Lain,1,3
738,2026-07-25,49,liter,Peternakan Sendiri,1,3
739,2026-07-26,5,liter,Peternakan Sendiri,1,3
740,2026-07-27,42,liter,Peternakan Sendiri,1,3
741,2026-07-28,34,liter,Pengepul,1,3
742,2026-07-29,45,liter,Peternakan Lain,1,3
743,2026-07-30,25,liter,Pengepul,1,3
744,2026-07-31,28,liter,Peternakan Lain,1,3
745,2026-08-01,23,liter,Peternakan Lain,1,3
746,2026-08-02,50,liter,Peternakan Lain,1,3
747,2026-08-03,18,liter,Peternakan Lain,1,3
748,2026-08-04,35,liter,Peternakan Lain,1,3
749,2026-08-05,18,liter,Peternakan Lain,1,3
750,2026-08-06,28,liter,Pengepul,1,3
751,2026-08-07,25,liter,Peternakan Sendiri,1,3
752,2026-08-08,36,liter,Peternakan Lain,1,3
753,2026-08-09,21,liter,Peternakan Lain,1,3
754,2026-08-10,4,liter,Peternakan Lain,1,3
755,2026-08-11,19,liter,Pengepul,1,3
756,2026-08-12,9,liter,Peternakan Lain,1,3
757,2026-08-13,40,liter,Peternakan Lain,1,3
758,2026-08-14,49,liter,Peternakan Lain,1,3
759,2026-08-15,6,liter,Peternakan Lain,1,3
760,2026-08-16,23,liter,Peternakan Lain,1,3
761,2026-08-17,18,liter,Pengepul,1,3
762,2026-08-18,18,liter,Peternakan Sendiri,1,3
763,2026-08-19,1,liter,Peternakan Sendiri,1,3
764,2026-08-20,41,liter,Peternakan Lain,1,3
765,2026-08-21,19,liter,Pengepul,1,3
766,2026-08-22,20,liter,Peternakan Lain,1,3
767,2026-08-23,10,liter,Pengepul,1,3
768,2026-08-24,10,liter,Peternakan Sendiri,1,3
769,2026-08-25,14,liter,Pengepul,1,3
770,2026-08-26,23,liter,Peternakan Sendiri,1,3
771,2026-08-27,4,liter,Peternakan Lain,1,3
772,2026-08-28,37,liter,Peternakan Lain,1,3
773,2026-08-29,20,liter,Peternakan Lain,1,3
774,2026-08-30,49,liter,Pengepul,1,3
775,2026-08-31,17,liter,Peternakan Sendiri,1,3
776,2026-09-01,33,liter,Peternakan Sendiri,1,3
777,2026-09-02,25,liter,Pengepul,1,3
778,2026-09-03,8,liter,Peternakan Lain,1,3
779,2026-09-04,15,liter,Pengepul,1,3
780,2026-09-05,47,liter,Peternakan Lain,1,3
781,2026-09-06,8,liter,Peternakan Sendiri,1,3
782,2026-09-07,17,liter,Peternakan Lain,1,3
783,2026-09-08,31,liter,Peternakan Lain,1,3
784,2026-09-09,46,liter,Pengepul,1,3
785,2026-09-10,17,liter,Pengepul,1,3
786,2026-09-11,3,liter,Pengepul,1,3
787,2026-09-12,18,liter,Peternakan Sendiri,1,3
788,2026-09-13,27,liter,Pengepul,1,3
789,2026-09-14,50,liter,Pengepul,1,3
790,2026-09-15,12,liter,Peternakan Sendiri,1,3
791,2026-09-16,9,liter,Pengepul,1,3
792,2026-09-17,40,liter,Pengepul,1,3
793,2026-09-18,21,liter,Peternakan Sendiri,1,3
794,2026-09-19,23,liter,Peternakan Lain,1,3
795,2026-09-20,42,liter,Peternakan Sendiri,1,3
796,2026-09-21,23,liter,Peternakan Sendiri,1,3
797,2026-09-22,8,liter,Peternakan Lain,1,3
798,2026-09-23,15,liter,Peternakan Lain,1,3
799,2026-09-24,34,liter,Pengepul,1,3
800,2026-09-25,34,liter,Peternakan Sendiri,1,3
801,2026-09-26,5,liter,Pengepul,1,3
802,2026-09-27,44,liter,Peternakan Lain,1,3
803,2026-09-28,1,liter,Peternakan Sendiri,1,3
804,2026-09-29,27,liter,Peternakan Sendiri,1,3
805,2026-09-30,30,liter,Peternakan Lain,1,3
806,2026-10-01,4,liter,Peternakan Lain,1,3
807,2026-10-02,16,liter,Peternakan Sendiri,1,3
808,2026-10-03,42,liter,Peternakan Sendiri,1,3
809,2026-10-04,42,liter,Pengepul,1,3
810,2026-10-05,7,liter,Peternakan Lain,1,3
811,2026-10-06,13,liter,Pengepul,1,3
812,2026-10-07,29,liter,Peternakan Sendiri,1,3
813,2026-10-08,21,liter,Peternakan Lain,1,3
814,2026-10-09,17,liter,Peternakan Sendiri,1,3
815,2026-10-10,41,liter,Pengepul,1,3
816,2026-10-11,8,liter,Pengepul,1,3
817,2026-10-12,12,liter,Peternakan Sendiri,1,3
818,2026-10-13,50,liter,Pengepul,1,3
819,2026-10-14,23,liter,Peternakan Lain,1,3
820,2026-10-15,4,liter,Pengepul,1,3
821,2026-10-16,35,liter,Peternakan Sendiri,1,3
822,2026-10-17,21,liter,Peternakan Lain,1,3
823,2026-10-18,38,liter,Peternakan Lain,1,3
824,2026-10-19,5,liter,Peternakan Sendiri,1,3
825,2026-10-20,9,liter,Pengepul,1,3
826,2026-10-21,27,liter,Peternakan Lain,1,3
827,2026-10-22,19,liter,Peternakan Sendiri,1,3
828,2026-10-23,4,liter,Peternakan Sendiri,1,3
829,2026-10-24,43,liter,Peternakan Lain,1,3
830,2026-10-25,24,liter,Peternakan Lain,1,3
831,2026-10-26,20,liter,Peternakan Lain,1,3
832,2026-10-27,26,liter,Peternakan Lain,1,3
833,2026-10-28,37,liter,Peternakan Lain,1,3
834,2026-10-29,34,liter,Peternakan Lain,1,3
835,2026-10-30,19,liter,Pengepul,1,3
836,2026-10-31,31,liter,Peternakan Lain,1,3
837,2026-11-01,9,liter,Peternakan Sendiri,1,3
838,2026-11-02,7,liter,Pengepul,1,3
839,2026-11-03,39,liter,Peternakan Sendiri,1,3
840,2026-11-04,18,liter,Peternakan Sendiri,1,3
841,2026-11-05,41,liter,Peternakan Lain,1,3
842,2026-11-06,3,liter,Peternakan Lain,1,3
843,2026-11-07,27,liter,Peternakan Sendiri,1,3
844,2026-11-08,50,liter,Pengepul,1,3
845,2026-11-09,40,liter,Pengepul,1,3
846,2026-11-10,16,liter,Peternakan Sendiri,1,3
847,2026-11-11,33,liter,Peternakan Sendiri,1,3
848,2026-11-12,45,liter,Peternakan Lain,1,3
849,2026-11-13,2,liter,Pengepul,1,3
850,2026-11-14,16,liter,Pengepul,1,3
851,2026-11-15,16,liter,Pengepul,1,3
852,2026-11-16,4,liter,Peternakan Lain,1,3
853,2026-11-17,7,liter,Pengepul,1,3
854,2026-11-18,36,liter,Peternakan Sendiri,1,3
855,2026-11-19,34,liter,Pengepul,1,3
856,2026-11-20,14,liter,Peternakan Sendiri,1,3
857,2026-11-21,40,liter,Pengepul,1,3
858,2026-11-22,18,liter,Peternakan Lain,1,3
859,2026-11-23,40,liter,Peternakan Sendiri,1,3
860,2026-11-24,27,liter,Pengepul,1,3
861,2026-11-25,46,liter,Pengepul,1,3
862,2026-11-26,36,liter,Peternakan Sendiri,1,3
863,2026-11-27,43,liter,Peternakan Lain,1,3
864,2026-11-28,16,liter,Peternakan Lain,1,3
865,2026-11-29,9,liter,Pengepul,1,3
866,2026-11-30,47,liter,Peternakan Sendiri,1,3
867,2026-12-01,21,liter,Pengepul,1,3
868,2026-12-02,24,liter,Pengepul,1,3
869,2026-12-03,15,liter,Pengepul,1,3
870,2026-12-04,27,liter,Pengepul,1,3
871,2026-12-05,44,liter,Peternakan Lain,1,3
872,2026-12-06,40,liter,Pengepul,1,3
873,2026-12-07,18,liter,Peternakan Sendiri,1,3
874,2026-12-08,6,liter,Pengepul,1,3
875,2026-12-09,6,liter,Pengepul,1,3
876,2026-12-10,26,liter,Peternakan Sendiri,1,3
877,2026-12-11,4,liter,Peternakan Sendiri,1,3
878,2026-12-12,3,liter,Pengepul,1,3
879,2026-12-13,45,liter,Peternakan Lain,1,3
880,2026-12-14,50,liter,Peternakan Lain,1,3
881,2026-12-15,12,liter,Peternakan Lain,1,3
882,2026-12-16,12,liter,Pengepul,1,3
883,2026-12-17,27,liter,Peternakan Sendiri,1,3
884,2026-12-18,2,liter,Peternakan Lain,1,3
885,2026-12-19,50,liter,Peternakan Lain,1,3
886,2026-12-20,15,liter,Pengepul,1,3
887,2026-12-21,35,liter,Peternakan Sendiri,1,3
888,2026-12-22,26,liter,Peternakan Sendiri,1,3
889,2026-12-23,29,liter,Pengepul,1,3
890,2026-12-24,9,liter,Pengepul,1,3
891,2026-12-25,39,liter,Peternakan Lain,1,3
892,2026-12-26,48,liter,Peternakan Lain,1,3
893,2026-12-27,41,liter,Pengepul,1,3
894,2026-12-28,15,liter,Peternakan Lain,1,3
895,2026-12-29,43,liter,Peternakan Lain,1,3
896,2026-12-30,6,liter,Pengepul,1,3
897,2026-12-31,3,liter,Peternakan Lain,1,3
898,2027-01-01,44,liter,Peternakan Sendiri,1,3
899,2027-01-02,27,liter,Pengepul,1,3
900,2027-01-03,47,liter,Pengepul,1,3
901,2027-01-04,2,liter,Pengepul,1,3
902,2027-01-05,20,liter,Peternakan Lain,1,3
903,2027-01-06,22,liter,Peternakan Lain,1,3
904,2027-01-07,47,liter,Peternakan Sendiri,1,3
905,2027-01-08,15,liter,Pengepul,1,3
906,2027-01-09,14,liter,Pengepul,1,3
907,2027-01-10,14,liter,Peternakan Lain,1,3
908,2027-01-11,20,liter,Peternakan Sendiri,1,3
909,2027-01-12,16,liter,Pengepul,1,3
910,2027-01-13,24,liter,Peternakan Sendiri,1,3
911,2027-01-14,2,liter,Peternakan Lain,1,3
912,2027-01-15,27,liter,Pengepul,1,3
913,2027-01-16,18,liter,Pengepul,1,3
914,2027-01-17,24,liter,Pengepul,1,3
915,2027-01-18,27,liter,Pengepul,1,3
916,2027-01-19,11,liter,Peternakan Lain,1,3
917,2027-01-20,6,liter,Pengepul,1,3
918,2027-01-21,22,liter,Peternakan Sendiri,1,3
919,2027-01-22,23,liter,Peternakan Lain,1,3
920,2027-01-23,38,liter,Pengepul,1,3
921,2027-01-24,12,liter,Peternakan Lain,1,3
922,2027-01-25,6,liter,Pengepul,1,3
923,2027-01-26,27,liter,Peternakan Lain,1,3
924,2027-01-27,34,liter,Peternakan Lain,1,3
925,2027-01-28,43,liter,Peternakan Sendiri,1,3
926,2027-01-29,25,liter,Peternakan Sendiri,1,3
927,2027-01-30,21,liter,Peternakan Lain,1,3
928,2027-01-31,36,liter,Peternakan Lain,1,3
929,2027-02-01,25,liter,Peternakan Sendiri,1,3
930,2027-02-02,14,liter,Peternakan Lain,1,3
931,2027-02-03,21,liter,Pengepul,1,3
932,2027-02-04,7,liter,Pengepul,1,3
933,2027-02-05,38,liter,Peternakan Lain,1,3
934,2027-02-06,5,liter,Peternakan Lain,1,3
935,2027-02-07,44,liter,Peternakan Sendiri,1,3
936,2027-02-08,24,liter,Peternakan Sendiri,1,3
937,2027-02-09,47,liter,Peternakan Lain,1,3
938,2027-02-10,2,liter,Pengepul,1,3
939,2027-02-11,49,liter,Peternakan Lain,1,3
940,2027-02-12,7,liter,Peternakan Lain,1,3
941,2027-02-13,26,liter,Peternakan Lain,1,3
942,2027-02-14,14,liter,Peternakan Sendiri,1,3
943,2027-02-15,27,liter,Peternakan Lain,1,3
944,2027-02-16,3,liter,Peternakan Lain,1,3
945,2027-02-17,7,liter,Peternakan Lain,1,3
946,2027-02-18,10,liter,Peternakan Sendiri,1,3
947,2027-02-19,39,liter,Peternakan Sendiri,1,3
948,2027-02-20,21,liter,Peternakan Lain,1,3
949,2027-02-21,8,liter,Peternakan Lain,1,3
950,2027-02-22,33,liter,Peternakan Lain,1,3
951,2027-02-23,22,liter,Peternakan Lain,1,3
952,2027-02-24,19,liter,Peternakan Lain,1,3
953,2027-02-25,30,liter,Peternakan Sendiri,1,3
954,2027-02-26,13,liter,Peternakan Sendiri,1,3
955,2027-02-27,42,liter,Peternakan Sendiri,1,3
956,2027-02-28,4,liter,Peternakan Lain,1,3
957,2027-03-01,49,liter,Peternakan Sendiri,1,3
958,2027-03-02,16,liter,Peternakan Lain,1,3
959,2027-03-03,33,liter,Peternakan Lain,1,3
960,2027-03-04,5,liter,Peternakan Sendiri,1,3
961,2027-03-05,27,liter,Pengepul,1,3
962,2027-03-06,42,liter,Pengepul,1,3
963,2027-03-07,1,liter,Peternakan Lain,1,3
964,2027-03-08,21,liter,Peternakan Sendiri,1,3
965,2027-03-09,6,liter,Peternakan Sendiri,1,3
966,2027-03-10,8,liter,Peternakan Sendiri,1,3
967,2027-03-11,9,liter,Peternakan Lain,1,3
968,2027-03-12,23,liter,Peternakan Lain,1,3
969,2027-03-13,38,liter,Peternakan Sendiri,1,3
970,2027-03-14,33,liter,Peternakan Lain,1,3
971,2027-03-15,14,liter,Peternakan Lain,1,3
972,2027-03-16,34,liter,Peternakan Sendiri,1,3
973,2027-03-17,48,liter,Pengepul,1,3
974,2027-03-18,24,liter,Peternakan Lain,1,3
975,2027-03-19,1,liter,Peternakan Lain,1,3
976,2027-03-20,16,liter,Peternakan Sendiri,1,3
977,2027-03-21,25,liter,Peternakan Lain,1,3
978,2027-03-22,26,liter,Peternakan Sendiri,1,3
979,2027-03-23,17,liter,Peternakan Lain,1,3
980,2027-03-24,10,liter,Pengepul,1,3
981,2027-03-25,38,liter,Peternakan Lain,1,3
982,2027-03-26,16,liter,Peternakan Lain,1,3
983,2027-03-27,9,liter,Pengepul,1,3
984,2027-03-28,23,liter,Pengepul,1,3
985,2027-03-29,4,liter,Peternakan Lain,1,3
986,2027-03-30,20,liter,Peternakan Sendiri,1,3
987,2027-03-31,49,liter,Pengepul,1,3
988,2027-04-01,46,liter,Pengepul,1,3
989,2027-04-02,26,liter,Peternakan Sendiri,1,3
990,2027-04-03,41,liter,Peternakan Lain,1,3
991,2027-04-04,42,liter,Peternakan Lain,1,3
992,2027-04-05,14,liter,Peternakan Lain,1,3
993,2027-04-06,9,liter,Peternakan Lain,1,3
994,2027-04-07,21,liter,Peternakan Sendiri,1,3
995,2027-04-08,48,liter,Peternakan Lain,1,3
996,2027-04-09,44,liter,Pengepul,1,3
997,2027-04-10,39,liter,Pengepul,1,3
998,2027-04-11,34,liter,Peternakan Lain,1,3
999,2027-04-12,31,liter,Pengepul,1,3
1000,2027-04-13,11,liter,Peternakan Lain,1,3
1001,2027-04-14,34,liter,Pengepul,1,3
1002,2027-04-15,43,liter,Pengepul,1,3
1003,2027-04-16,44,liter,Peternakan Lain,1,3
1004,2027-04-17,43,liter,Peternakan Sendiri,1,3
1005,2027-04-18,3,liter,Peternakan Lain,1,3
1006,2027-04-19,40,liter,Pengepul,1,3
1007,2027-04-20,49,liter,Peternakan Lain,1,3
1008,2027-04-21,40,liter,Pengepul,1,3
1009,2027-04-22,14,liter,Peternakan Sendiri,1,3
1010,2027-04-23,27,liter,Peternakan Sendiri,1,3
1011,2027-04-24,26,liter,Pengepul,1,3
1012,2027-04-25,33,liter,Peternakan Sendiri,1,3
1013,2027-04-26,24,liter,Pengepul,1,3
1014,2027-04-27,28,liter,Pengepul,1,3
1015,2027-04-28,32,liter,Pengepul,1,3
1016,2027-04-29,43,liter,Pengepul,1,3
1017,2027-04-30,7,liter,Pengepul,1,3
1018,2027-05-01,40,liter,Peternakan Lain,1,3
1019,2027-05-02,44,liter,Pengepul,1,3
1020,2027-05-03,7,liter,Peternakan Lain,1,3
1021,2027-05-04,15,liter,Pengepul,1,3
1022,2027-05-05,34,liter,Peternakan Lain,1,3
1023,2027-05-06,44,liter,Pengepul,1,3
1024,2027-05-07,5,liter,Pengepul,1,3
1025,2027-05-08,23,liter,Pengepul,1,3
1026,2027-05-09,7,liter,Pengepul,1,3
1027,2027-05-10,17,liter,Peternakan Sendiri,1,3
1028,2027-05-11,16,liter,Peternakan Lain,1,3
1029,2027-05-12,12,liter,Peternakan Sendiri,1,3
1030,2027-05-13,13,liter,Peternakan Lain,1,3
1031,2027-05-14,33,liter,Peternakan Lain,1,3
1032,2027-05-15,42,liter,Peternakan Sendiri,1,3
1033,2027-05-16,6,liter,Peternakan Sendiri,1,3
1034,2027-05-17,23,liter,Peternakan Lain,1,3
1035,2027-05-18,13,liter,Peternakan Sendiri,1,3
1036,2027-05-19,38,liter,Peternakan Lain,1,3
1037,2027-05-20,3,liter,Peternakan Sendiri,1,3
1038,2027-05-21,30,liter,Peternakan Sendiri,1,3
1039,2027-05-22,47,liter,Peternakan Sendiri,1,3
1040,2027-05-23,1,liter,Peternakan Lain,1,3
1041,2027-05-24,42,liter,Peternakan Lain,1,3
1042,2027-05-25,38,liter,Pengepul,1,3
