id,tgl_pencatatan,jml_lahir_pedaging_jantan,jml_lahir_pedaging_betina,jml_lahir_perah_jantan,jml_lahir_perah_betina,jml_mati_pedaging_jantan,jml_mati_pedaging_betina,jml_mati_perah_jantan,jml_mati_perah_betina,jml_mati_pedaging_anaan_jantan,jml_mati_pedaging_anakan_betina,jml_mati_perah_anakan_jantan,jml_mati_perah_anakan_betina,id_peternak
388,2025-08-09,4,0,10,2,0,0,0,0,1,0,12,0,1
389,2025-08-10,18,12,0,34,11,0,42,49,1,38,7,35,1
390,2025-08-11,26,0,0,13,0,0,0,16,1,3,0,42,1
391,2025-08-12,0,3,0,0,0,0,0,36,1,0,45,0,1
392,2025-08-13,0,12,0,0,0,0,0,0,1,0,0,0,1
393,2025-08-14,36,0,0,0,0,0,18,0,1,0,0,0,1
394,2025-08-15,0,0,0,0,28,0,30,0,1,29,0,50,1
395,2025-08-16,0,0,0,3,0,0,0,0,1,0,0,0,1
396,2025-08-17,0,32,48,0,1,9,0,33,1,0,0,0,1
397,2025-08-18,0,0,0,31,0,0,0,7,1,0,0,0,1
398,2025-08-19,45,16,0,19,0,0,0,0,1,47,42,0,1
399,2025-08-20,0,44,0,9,0,0,0,0,1,0,0,0,1
400,2025-08-21,1,0,34,0,44,0,0,0,1,11,0,0,1
401,2025-08-22,0,0,0,0,0,0,1,5,1,0,0,0,1
402,2025-08-23,13,27,0,25,48,0,0,0,1,0,0,0,1
403,2025-08-24,0,0,0,32,32,0,0,0,1,48,0,0,1
404,2025-08-25,0,34,0,0,0,0,0,0,1,22,0,0,1
405,2025-08-26,0,0,0,0,0,0,0,0,1,48,0,0,1
406,2025-08-27,0,0,15,0,0,0,47,46,1,0,0,0,1
407,2025-08-28,24,13,0,0,0,19,1,0,1,0,0,0,1
408,2025-08-29,0,0,28,0,0,23,0,12,1,2,0,0,1
409,2025-08-30,0,0,0,17,0,0,0,48,1,0,0,7,1
410,2025-08-31,0,0,29,0,0,17,46,0,1,38,40,25,1
411,2025-09-01,0,0,16,17,0,0,0,0,1,0,0,0,1
412,2025-09-02,17,0,0,47,23,0,9,0,1,0,0,0,1
413,2025-09-03,0,23,0,0,38,0,31,0,1,0,0,0,1
414,2025-09-04,0,0,45,36,0,0,0,0,1,0,0,1,1
415,2025-09-05,1,3,0,0,0,0,20,0,1,4,0,0,1
416,2025-09-06,0,0,0,11,1,0,7,0,1,16,0,0,1
417,2025-09-07,0,0,0,0,0,0,8,0,1,0,0,0,1
418,2025-09-08,6,0,45,26,15,48,0,0,1,18,0,0,1
419,2025-09-09,46,39,48,0,0,0,1,21,1,48,0,10,1
420,2025-09-10,38,2,0,0,0,26,0,0,1,0,0,33,1
421,2025-09-11,0,0,0,3,0,9,0,0,1,0,0,0,1
422,2025-09-12,33,0,33,0,0,0,0,0,1,0,27,0,1
423,2025-09-13,0,26,0,0,0,0,22,18,1,0,0,36,1
424,2025-09-14,0,29,0,0,38,0,0,0,1,0,0,18,1
425,2025-09-15,0,0,7,13,3,0,0,0,1,0,0,21,1
426,2025-09-16,49,0,0,0,21,3,50,38,1,0,20,3,1
427,2025-09-17,0,0,0,0,0,0,0,7,1,0,0,43,1
428,2025-09-18,30,0,5,0,0,45,0,40,1,0,0,0,1
429,2025-09-19,0,0,0,21,7,35,0,30,1,49,38,0,1
430,2025-09-20,0,35,0,0,0,0,23,0,1,45,0,0,1
431,2025-09-21,0,0,0,0,0,0,3,10,1,0,0,0,1
432,2025-09-22,0,31,0,0,0,41,28,0,1,0,16,0,1
433,2025-09-23,0,0,0,0,0,0,0,0,1,0,0,0,1
434,2025-09-24,0,0,0,39,0,0,0,0,1,0,0,48,1
435,2025-09-25,0,0,8,0,0,0,0,0,1,0,0,0,1
436,2025-09-26,0,0,32,0,0,0,0,24,1,0,0,29,1
437,2025-09-27,0,16,11,0,36,0,4,0,1,0,0,0,1
438,2025-09-28,0,0,0,0,42,0,4,4,1,0,22,48,1
439,2025-09-29,0,0,0,0,5,40,0,25,1,0,5,0,1
440,2025-09-30,0,0,0,0,0,0,0,0,1,0,0,0,1
441,2025-10-01,0,38,28,23,0,24,20,0,1,11,41,29,1
442,2025-10-02,0,0,0,0,0,0,30,33,1,0,0,0,1
443,2025-10-03,0,0,0,0,0,18,8,0,1,0,0,0,1
444,2025-10-04,0,0,0,0,0,0,0,0,1,0,36,42,1
445,2025-10-05,0,9,0,0,0,0,25,4,1,0,9,0,1
446,2025-10-06,0,0,0,35,0,40,13,0,1,0,28,0,1
447,2025-10-07,0,0,0,1,0,37,41,10,1,46,0,0,1
448,2025-10-08,0,27,0,0,0,0,0,0,1,38,35,0,1
449,2025-10-09,0,0,15,40,0,0,0,0,1,0,0,0,1
450,2025-10-10,0,0,8,0,0,0,11,0,1,46,2,17,1
451,2025-10-11,0,0,0,40,10,0,8,9,1,46,0,2,1
452,2025-10-12,25,0,0,12,0,0,0,0,1,0,0,50,1
453,2025-10-13,18,13,0,0,0,0,38,0,1,40,45,33,1
454,2025-10-14,37,0,0,29,0,0,50,0,1,0,0,0,1
455,2025-10-15,0,41,0,0,34,0,0,42,1,0,0,3,1
456,2025-10-16,0,0,0,0,0,0,0,0,1,0,0,0,1
457,2025-10-17,17,0,0,0,0,11,0,33,1,0,0,0,1
458,2025-10-18,39,50,0,0,0,0,0,0,1,0,0,31,1
459,2025-10-19,36,0,0,0,19,0,0,0,1,0,0,0,1
460,2025-10-20,0,0,0,0,0,0,7,0,1,0,0,0,1
461,2025-10-21,0,13,0,0,0,36,0,0,1,35,0,45,1
462,2025-10-22,0,0,0,0,0,11,24,0,1,32,0,0,1
463,2025-10-23,0,0,0,0,0,10,0,0,1,0,9,0,1
464,2025-10-24,0,0,30,0,0,37,14,50,1,0,0,0,1
465,2025-10-25,0,16,0,0,0,14,0,0,1,0,33,30,1
466,2025-10-26,0,0,0,0,37,0,0,0,1,0,41,6,1
467,2025-10-27,12,0,5,0,0,0,0,34,1,0,42,45,1
468,2025-10-28,0,0,0,0,0,18,0,43,1,0,0,0,1
469,2025-10-29,0,0,0,0,0,0,0,36,1,0,0,0,1
470,2025-10-30,0,36,0,0,0,0,0,23,1,0,0,9,1
471,2025-10-31,0,0,0,0,0,11,0,0,1,22,0,0,1
472,2025-11-01,0,0,0,6,0,0,5,24,1,0,0,0,1
473,2025-11-02,0,0,25,0,7,0,0,0,1,0,0,34,1
474,2025-11-03,0,0,8,0,0,0,0,0,1,0,0,0,1
475,2025-11-04,0,37,0,0,0,42,0,30,1,26,0,0,1
476,2025-11-05,0,0,42,0,45,0,0,0,1,38,0,46,1
477,2025-11-06,48,0,0,0,0,0,0,25,1,0,43,0,1
478,2025-11-07,0,46,17,21,0,35,0,0,1,0,0,50,1
479,2025-11-08,24,0,14,0,11,0,0,0,1,0,9,0,1
480,2025-11-09,0,0,0,44,0,37,0,0,1,17,0,13,1
481,2025-11-10,0,39,0,0,0,31,0,0,1,0,0,28,1
482,2025-11-11,0,46,0,15,0,21,0,35,1,0,32,0,1
483,2025-11-12,27,0,0,3,2,0,0,0,1,0,49,0,1
484,2025-11-13,0,38,38,0,0,5,0,0,1,0,0,0,1
485,2025-11-14,0,0,0,0,0,0,0,0,1,5,0,16,1
486,2025-11-15,41,0,19,0,0,50,0,47,1,0,0,0,1
487,2025-11-16,34,0,0,50,0,29,21,0,1,0,0,0,1
488,2025-11-17,10,39,9,13,0,12,0,0,1,0,11,0,1
489,2025-11-18,0,4,35,0,0,0,0,0,1,44,0,0,1
490,2025-11-19,0,0,0,13,0,0,0,0,1,0,0,0,1
491,2025-11-20,0,0,0,0,0,0,0,0,1,40,0,0,1
492,2025-11-21,0,0,0,0,0,0,9,14,1,0,0,0,1
493,2025-11-22,0,0,0,0,0,0,10,0,1,44,0,0,1
494,2025-11-23,33,0,0,0,0,5,0,0,1,0,30,42,1
495,2025-11-24,0,0,3,0,0,0,1,2,1,0,0,0,1
496,2025-11-25,0,31,0,0,0,0,0,0,1,0,0,46,1
497,2025-11-26,0,0,41,4,0,0,0,0,1,0,0,0,1
498,2025-11-27,7,0,0,0,46,28,40,0,1,0,0,4,1
499,2025-11-28,0,0,0,0,31,0,41,0,1,0,0,0,1
500,2025-11-29,11,0,14,0,0,9,0,0,1,25,0,0,1
501,2025-11-30,0,19,0,0,38,2,0,0,1,0,0,5,1
502,2025-12-01,0,0,6,0,0,13,0,0,1,0,0,35,1
503,2025-12-02,0,28,28,0,0,17,0,37,1,0,0,0,1
504,2025-12-03,0,6,0,4,12,1,39,0,1,0,0,43,1
505,2025-12-04,0,0,0,0,35,0,0,0,1,0,12,0,1
506,2025-12-05,0,37,0,2,0,0,47,30,1,0,0,0,1
507,2025-12-06,10,0,0,0,0,38,26,13,1,41,0,38,1
508,2025-12-07,0,0,0,6,0,0,0,19,1,16,0,37,1
509,2025-12-08,0,0,0,0,0,50,0,26,1,0,21,17,1
510,2025-12-09,0,0,0,0,20,0,0,7,1,0,0,0,1
511,2025-12-10,0,0,0,0,4,0,0,0,1,0,46,0,1
512,2025-12-11,0,0,46,41,46,21,0,0,1,0,16,0,1
513,2025-12-12,0,0,0,0,0,0,10,0,1,0,49,50,1
514,2025-12-13,0,43,0,0,42,0,0,0,1,37,35,0,1
515,2025-12-14,0,0,0,2,43,0,0,1,1,0,0,0,1
516,2025-12-15,0,0,0,0,39,9,0,0,1,0,30,0,1
517,2025-12-16,6,0,0,0,0,0,0,0,1,0,0,0,1
518,2025-12-17,0,0,0,37,0,0,38,45,1,0,0,0,1
519,2025-12-18,20,0,0,0,38,0,20,49,1,12,0,0,1
520,2025-12-19,0,25,0,0,0,0,0,0,1,48,0,0,1
521,2025-12-20,0,0,0,37,11,20,0,0,1,14,0,29,1
522,2025-12-21,0,0,43,0,0,0,0,0,1,0,0,16,1
523,2025-12-22,0,0,0,16,29,0,0,5,1,0,0,0,1
524,2025-12-23,0,17,0,0,45,0,0,0,1,0,0,39,1
525,2025-12-24,0,0,29,0,0,0,0,19,1,0,0,0,1
526,2025-12-25,0,0,44,14,0,9,44,0,1,0,16,21,1
527,2025-12-26,0,15,0,0,0,0,0,0,1,41,0,0,1
528,2025-12-27,0,0,0,3,35,0,14,0,1,0,0,0,1
529,2025-12-28,0,0,0,0,0,0,0,0,1,0,0,0,1
530,2025-12-29,0,4,0,0,0,47,0,0,1,47,7,0,1
531,2025-12-30,0,0,0,37,0,0,0,4,1,0,0,0,1
532,2025-12-31,0,0,0,0,0,46,0,0,1,0,0,0,1
533,2026-01-01,26,0,31,0,45,0,0,0,1,27,2,0,1
534,2026-01-02,0,37,0,3,47,0,0,0,1,0,0,0,1
535,2026-01-03,22,35,0,0,22,33,0,0,1,0,0,0,1
536,2026-01-04,0,0,0,0,22,0,0,16,1,11,22,0,1
537,2026-01-05,0,0,14,0,0,0,0,0,1,0,0,44,1
538,2026-01-06,0,23,28,1,0,0,0,0,1,0,0,0,1
539,2026-01-07,0,0,0,0,0,0,0,13,1,0,6,38,1
540,2026-01-08,0,0,0,0,0,0,0,0,1,0,19,17,1
541,2026-01-09,0,0,0,0,0,0,0,50,1,0,0,3,1
542,2026-01-10,0,0,0,6,0,37,0,0,1,42,0,0,1
543,2026-01-11,0,0,0,0,27,0,0,40,1,0,0,0,1
544,2026-01-12,49,0,0,0,0,8,31,0,1,0,15,20,1
545,2026-01-13,0,37,36,32,36,9,0,40,1,0,0,30,1
546,2026-01-14,0,0,8,0,0,0,0,0,1,0,0,0,1
547,2026-01-15,0,0,10,45,13,34,0,0,1,41,0,0,1
548,2026-01-16,0,0,0,0,0,0,0,0,1,1,0,0,1
549,2026-01-17,0,0,0,13,0,0,0,0,1,0,0,13,1
550,2026-01-18,0,0,0,0,0,0,0,19,1,16,0,20,1
551,2026-01-19,0,0,0,0,3,0,0,0,1,5,0,0,1
552,2026-01-20,26,22,0,0,0,0,0,0,1,11,0,0,1
553,2026-01-21,0,0,19,20,0,0,0,0,1,33,0,0,1
554,2026-01-22,8,0,2,0,0,34,0,0,1,0,23,0,1
555,2026-01-23,19,35,0,0,31,0,0,4,1,39,34,0,1
556,2026-01-24,0,0,0,0,0,0,10,20,1,0,43,0,1
557,2026-01-25,0,0,21,13,1,29,0,7,1,0,0,0,1
558,2026-01-26,50,0,0,50,0,0,0,26,1,0,0,29,1
559,2026-01-27,0,0,0,0,0,0,0,43,1,11,18,0,1
560,2026-01-28,15,0,5,26,0,9,33,0,1,41,0,2,1
561,2026-01-29,36,0,0,41,0,0,0,0,1,0,0,11,1
562,2026-01-30,49,32,0,0,0,0,0,0,1,0,0,0,1
563,2026-01-31,0,16,0,20,0,0,0,0,1,0,0,22,1
564,2026-02-01,22,0,0,0,0,6,0,0,1,0,0,0,1
565,2026-02-02,20,0,0,0,0,0,0,0,1,0,0,0,1
566,2026-02-03,0,0,7,0,0,0,0,0,1,32,34,0,1
567,2026-02-04,29,14,0,0,26,0,13,0,1,0,0,0,1
568,2026-02-05,0,0,0,0,33,0,0,6,1,0,0,0,1
569,2026-02-06,0,0,0,0,40,0,26,0,1,2,0,0,1
570,2026-02-07,0,0,0,0,0,22,0,19,1,0,0,24,1
571,2026-02-08,0,50,18,0,0,0,0,0,1,0,0,0,1
572,2026-02-09,30,0,0,0,43,0,33,0,1,0,46,37,1
573,2026-02-10,32,2,27,0,0,45,13,0,1,0,4,0,1
574,2026-02-11,0,0,0,0,41,0,0,4,1,19,0,0,1
575,2026-02-12,29,0,34,0,0,18,0,0,1,15,0,0,1
576,2026-02-13,0,0,0,0,0,0,29,0,1,0,0,21,1
577,2026-02-14,0,0,0,0,19,22,7,0,1,30,0,0,1
578,2026-02-15,0,0,0,0,7,0,0,0,1,0,0,0,1
579,2026-02-16,0,0,0,47,7,0,0,0,1,2,0,0,1
580,2026-02-17,6,0,34,0,0,0,0,0,1,7,0,0,1
581,2026-02-18,0,0,0,23,44,0,0,0,1,37,4,0,1
582,2026-02-19,0,0,0,0,0,0,0,4,1,0,48,0,1
583,2026-02-20,0,49,0,0,0,0,0,33,1,0,0,10,1
584,2026-02-21,0,13,0,10,0,45,0,36,1,0,0,0,1
585,2026-02-22,0,0,0,0,38,11,0,40,1,23,0,35,1
586,2026-02-23,0,0,0,0,0,0,46,47,1,8,0,0,1
587,2026-02-24,0,36,0,0,11,0,31,0,1,0,34,0,1
588,2026-02-25,0,0,50,12,36,0,0,0,1,0,0,0,1
589,2026-02-26,0,24,0,0,0,0,0,0,1,0,25,0,1
590,2026-02-27,0,0,0,15,29,0,0,35,1,0,33,0,1
591,2026-02-28,0,0,0,0,0,0,0,0,1,0,43,22,1
592,2026-03-01,27,26,0,44,44,17,0,38,1,10,0,0,1
593,2026-03-02,0,0,0,0,0,0,0,0,1,2,0,0,1
594,2026-03-03,0,0,0,0,0,0,0,0,1,8,0,0,1
595,2026-03-04,0,26,0,18,0,0,0,18,1,5,0,0,1
596,2026-03-05,0,0,0,0,0,0,0,0,1,12,0,14,1
597,2026-03-06,0,0,0,0,0,0,0,0,1,0,27,0,1
598,2026-03-07,0,0,36,0,21,0,0,0,1,0,0,0,1
599,2026-03-08,0,0,0,0,0,0,0,0,1,0,0,0,1
600,2026-03-09,0,8,37,0,0,0,0,0,1,38,0,40,1
601,2026-03-10,0,0,11,0,0,0,0,0,1,0,0,0,1
602,2026-03-11,0,0,0,0,0,0,0,0,1,0,20,0,1
603,2026-03-12,0,25,0,0,27,0,0,20,1,32,0,0,1
604,2026-03-13,0,0,0,40,43,0,48,0,1,46,0,3,1
605,2026-03-14,0,0,0,0,0,28,0,0,1,0,0,50,1
606,2026-03-15,0,0,0,17,0,0,0,0,1,44,0,0,1
607,2026-03-16,0,0,0,0,18,0,0,0,1,0,32,32,1
608,2026-03-17,0,0,0,0,0,0,5,0,1,0,0,22,1
609,2026-03-18,0,18,0,0,4,40,7,0,1,47,0,33,1
610,2026-03-19,50,0,0,0,0,7,46,0,1,0,0,48,1
611,2026-03-20,0,0,0,0,0,0,26,37,1,0,35,7,1
612,2026-03-21,1,0,24,46,0,0,0,0,1,34,0,0,1
613,2026-03-22,0,22,26,0,0,0,0,0,1,20,0,0,1
614,2026-03-23,0,0,0,28,0,0,0,37,1,0,0,0,1
615,2026-03-24,0,0,0,34,0,0,15,0,1,0,21,0,1
616,2026-03-25,13,34,0,0,0,0,0,27,1,0,0,0,1
617,2026-03-26,37,0,0,0,14,44,0,0,1,0,19,0,1
618,2026-03-27,0,0,0,0,35,0,35,0,1,0,0,37,1
619,2026-03-28,0,27,0,0,0,0,33,35,1,13,0,0,1
620,2026-03-29,0,46,0,0,0,36,0,0,1,0,0,32,1
621,2026-03-30,0,0,29,18,27,0,42,0,1,0,0,0,1
622,2026-03-31,0,17,28,0,0,30,10,0,1,36,0,8,1
623,2026-04-01,0,18,0,19,0,0,0,45,1,3,40,49,1
624,2026-04-02,0,0,0,0,43,0,0,45,1,0,0,18,1
625,2026-04-03,36,31,0,12,15,7,0,0,1,0,0,15,1
626,2026-04-04,37,0,0,0,34,15,0,44,1,0,10,0,1
627,2026-04-05,0,0,0,43,29,24,0,0,1,0,0,0,1
628,2026-04-06,0,29,0,0,0,0,0,0,1,4,2,0,1
629,2026-04-07,18,24,22,0,0,25,0,0,1,42,14,0,1
630,2026-04-08,0,0,0,0,0,0,0,4,1,0,23,0,1
631,2026-04-09,0,0,0,0,0,0,0,0,1,0,0,11,1
632,2026-04-10,0,0,1,0,0,0,0,0,1,0,0,31,1
633,2026-04-11,43,0,0,0,0,0,29,0,1,0,0,41,1
634,2026-04-12,0,0,15,38,33,12,0,44,1,0,38,48,1
635,2026-04-13,0,0,0,0,0,0,0,0,1,0,0,0,1
636,2026-04-14,37,0,0,0,0,13,12,0,1,0,25,0,1
637,2026-04-15,0,0,0,10,0,0,35,0,1,0,50,0,1
638,2026-04-16,22,37,0,0,13,38,0,19,1,50,0,32,1
639,2026-04-17,0,0,0,0,0,0,24,0,1,0,0,0,1
640,2026-04-18,45,24,0,0,30,0,21,25,1,0,0,0,1
641,2026-04-19,46,44,0,49,27,29,0,0,1,39,0,32,1
642,2026-04-20,0,0,47,18,49,0,37,0,1,0,0,0,1
643,2026-04-21,0,0,3,24,10,0,0,37,1,0,34,0,1
644,2026-04-22,0,0,15,0,44,0,11,0,1,0,0,8,1
645,2026-04-23,3,0,13,0,0,0,0,0,1,0,8,0,1
646,2026-04-24,40,38,0,0,0,0,0,0,1,0,0,0,1
647,2026-04-25,0,0,0,0,0,0,17,0,1,44,37,0,1
648,2026-04-26,0,2,0,0,0,34,0,0,1,42,0,0,1
649,2026-04-27,0,26,0,0,1,0,11,0,1,21,0,0,1
650,2026-04-28,0,0,13,0,26,49,20,18,1,0,0,0,1
651,2026-04-29,0,42,0,0,0,0,21,0,1,50,0,27,1
652,2026-04-30,0,0,30,0,0,40,0,5,1,10,19,0,1
653,2026-05-01,0,0,0,0,0,0,0,2,1,32,0,0,1
654,2026-05-02,0,0,39,0,27,0,0,0,1,0,0,47,1
655,2026-05-03,0,0,0,0,22,17,0,0,1,0,0,13,1
656,2026-05-04,0,7,0,0,0,2,0,0,1,0,0,0,1
657,2026-05-05,0,3,0,0,3,18,0,0,1,0,37,0,1
658,2026-05-06,0,0,12,0,0,0,23,0,1,0,0,0,1
659,2026-05-07,0,24,0,0,0,24,0,6,1,0,0,41,1
660,2026-05-08,0,6,0,0,0,0,0,0,1,0,0,0,1
661,2026-05-09,0,9,0,16,0,0,0,0,1,0,26,0,1
662,2026-05-10,0,0,0,0,0,0,29,0,1,0,17,0,1
663,2026-05-11,0,0,0,39,0,0,42,0,1,39,0,0,1
664,2026-05-12,0,3,0,0,0,0,0,0,1,0,0,0,1
665,2026-05-13,0,19,0,10,0,0,0,0,1,0,0,0,1
666,2026-05-14,17,2,31,0,0,0,0,44,1,0,0,0,1
667,2026-05-15,0,43,0,0,17,0,0,0,1,0,0,0,1
668,2026-05-16,0,0,0,0,0,0,0,26,1,0,0,0,1
669,2026-05-17,0,0,0,25,0,42,0,0,1,0,0,49,1
670,2026-05-18,0,0,0,0,0,0,9,0,1,0,45,0,1
671,2026-05-19,13,0,0,0,0,0,25,10,1,35,16,0,1
672,2026-05-20,39,0,0,48,0,0,5,23,1,48,4,0,1
673,2026-05-21,36,23,0,29,0,0,0,18,1,0,0,0,1
674,2026-05-22,0,0,0,0,19,0,21,49,1,0,0,23,1
675,2026-05-23,0,20,0,0,0,49,16,36,1,11,0,0,1
676,2026-05-24,0,0,0,0,0,0,0,16,1,39,0,0,1
677,2026-05-25,0,30,0,0,0,17,0,49,1,0,7,0,1
678,2026-05-26,0,0,0,0,11,25,0,20,1,0,0,0,1
679,2026-05-27,0,0,0,0,0,0,0,0,1,0,0,0,1
680,2026-05-28,0,0,0,0,0,0,6,29,1,50,10,0,1
681,2026-05-29,15,0,13,0,0,39,43,0,1,0,0,33,1
682,2026-05-30,0,1,25,0,0,0,21,0,1,42,0,38,1
683,2026-05-31,0,0,0,0,22,0,0,0,1,0,0,0,1
684,2026-06-01,0,0,27,0,0,0,14,0,1,0,0,0,1
685,2026-06-02,10,37,0,0,0,27,0,0,1,0,2,0,1
686,2026-06-03,0,0,0,31,24,0,0,0,1,0,0,0,1
687,2026-06-04,0,0,0,0,0,0,0,40,1,0,12,0,1
688,2026-06-05,11,19,0,0,0,0,0,0,1,0,38,50,1
689,2026-06-06,39,23,0,0,0,30,0,0,1,0,0,0,1
690,2026-06-07,0,37,0,24,48,0,32,34,1,0,20,0,1
691,2026-06-08,0,0,0,0,0,0,0,40,1,13,0,43,1
692,2026-06-09,0,0,16,0,11,22,0,0,1,0,6,0,1
693,2026-06-10,0,9,41,0,18,15,0,0,1,0,0,45,1
694,2026-06-11,0,0,0,0,0,24,0,45,1,0,0,0,1
695,2026-06-12,18,0,22,0,46,43,7,0,1,0,1,0,1
696,2026-06-13,0,39,0,0,0,0,0,0,1,21,0,0,1
697,2026-06-14,29,0,0,3,40,0,0,0,1,0,26,0,1
698,2026-06-15,0,38,16,0,0,0,32,0,1,0,18,0,1
699,2026-06-16,0,0,26,0,0,0,0,7,1,0,0,9,1
700,2026-06-17,0,0,22,37,0,0,0,0,1,0,13,0,1
701,2026-06-18,0,0,0,0,0,20,0,0,1,0,0,0,1
702,2026-06-19,0,0,0,0,0,0,0,0,1,0,0,5,1
703,2026-06-20,0,0,0,0,0,27,0,0,1,0,32,0,1
704,2026-06-21,0,0,14,0,0,0,0,0,1,0,0,0,1
705,2026-06-22,0,0,0,0,0,0,0,26,1,0,0,23,1
706,2026-06-23,0,0,0,0,0,0,0,0,1,0,0,40,1
707,2026-06-24,25,8,0,30,0,0,0,32,1,0,0,0,1
708,2026-06-25,0,0,46,2,0,0,0,0,1,0,0,0,1
709,2026-06-26,0,0,0,35,0,0,0,0,1,0,0,0,1
710,2026-06-27,0,0,17,23,0,36,0,21,1,0,0,0,1
711,2026-06-28,0,0,0,0,25,39,0,0,1,0,28,0,1
712,2026-06-29,0,23,0,0,0,16,28,0,1,0,27,0,1
713,2026-06-30,0,0,42,0,42,0,0,0,1,0,0,0,1
714,2026-07-01,44,0,24,0,0,42,0,23,1,0,0,0,1
715,2026-07-02,0,0,12,0,0,0,0,0,1,0,41,0,1
716,2026-07-03,0,2,0,24,0,0,0,0,1,0,0,0,1
717,2026-07-04,7,10,0,0,0,0,16,0,1,0,2,0,1
718,2026-07-05,0,0,0,0,2,0,0,0,1,0,0,0,1
719,2026-07-06,0,0,48,0,0,0,0,0,1,0,14,0,1
720,2026-07-07,0,0,0,5,0,14,0,0,1,49,4,0,1
721,2026-07-08,0,0,0,0,0,0,0,29,1,0,0,0,1
722,2026-07-09,44,0,27,39,0,0,16,0,1,24,0,27,1
723,2026-07-10,0,0,47,17,0,0,0,37,1,49,37,0,1
724,2026-07-11,0,24,0,45,0,0,0,16,1,0,12,1,1
725,2026-07-12,12,33,13,0,24,0,21,0,1,0,0,0,1
726,2026-07-13,0,0,0,15,0,0,6,0,1,0,46,0,1
727,2026-07-14,0,0,0,0,0,0,0,0,1,0,44,50,1
728,2026-07-15,0,0,0,12,0,0,0,0,1,20,0,29,1
729,2026-07-16,0,40,48,0,0,0,0,0,1,0,4,0,1
730,2026-07-17,0,47,48,37,20,0,0,0,1,0,0,0,1
731,2026-07-18,43,0,0,10,0,0,0,0,1,0,0,0,1
732,2026-07-19,25,0,0,0,19,0,36,0,1,22,0,0,1
733,2026-07-20,0,18,0,41,0,46,43,0,1,0,10,0,1
734,2026-07-21,0,21,0,0,0,12,0,8,1,0,0,0,1
735,2026-07-22,0,0,22,0,0,0,6,23,1,0,0,0,1
736,2026-07-23,0,0,9,0,0,0,29,0,1,30,7,0,1
737,2026-07-24,0,0,0,0,16,23,0,0,1,0,0,0,1
738,2026-07-25,0,38,0,0,0,0,0,19,1,0,10,0,1
739,2026-07-26,46,0,0,0,0,0,0,0,1,0,0,0,1
740,2026-07-27,0,19,21,0,0,0,0,0,1,0,0,0,1
741,2026-07-28,41,30,50,21,0,7,45,6,1,49,0,0,1
742,2026-07-29,15,30,0,0,0,21,0,0,1,15,0,21,1
743,2026-07-30,0,0,0,14,0,0,0,0,1,0,41,5,1
744,2026-07-31,44,0,0,14,0,4,0,29,1,0,0,0,1
745,2026-08-01,12,31,6,16,28,0,37,0,1,0,50,0,1
746,2026-08-02,0,0,0,35,0,50,47,0,1,47,35,0,1
747,2026-08-03,13,7,45,0,0,0,29,27,1,2,0,46,1
748,2026-08-04,0,13,0,0,0,16,0,0,1,0,0,16,1
749,2026-08-05,0,0,42,37,0,48,0,0,1,0,0,0,1
750,2026-08-06,0,0,0,37,0,0,0,9,1,0,39,0,1
751,2026-08-07,0,0,0,0,0,0,12,0,1,0,36,39,1
752,2026-08-08,0,26,8,30,0,10,40,0,1,0,0,7,1
753,2026-08-09,0,26,48,0,23,0,0,0,1,0,0,0,1
754,2026-08-10,0,0,0,0,16,0,0,0,1,0,0,29,1
755,2026-08-11,0,0,47,0,0,43,0,0,1,25,0,12,1
756,2026-08-12,0,17,0,0,0,47,24,8,1,0,35,27,1
757,2026-08-13,0,0,24,36,37,0,18,13,1,14,0,0,1
758,2026-08-14,49,49,0,0,0,0,0,29,1,0,0,0,1
759,2026-08-15,0,0,0,0,2,32,0,0,1,0,42,0,1
760,2026-08-16,0,0,0,2,17,28,45,19,1,0,0,0,1
761,2026-08-17,20,0,21,0,43,0,0,0,1,0,0,5,1
762,2026-08-18,40,38,15,50,0,11,13,44,1,0,0,17,1
763,2026-08-19,0,0,0,0,0,0,2,2,1,0,0,25,1
764,2026-08-20,1,44,0,0,33,0,0,0,1,0,0,0,1
765,2026-08-21,0,0,0,0,0,0,47,19,1,0,7,0,1
766,2026-08-22,0,32,0,10,0,11,0,0,1,13,0,0,1
767,2026-08-23,0,0,39,0,0,0,9,0,1,0,0,33,1
768,2026-08-24,0,0,0,0,0,0,0,0,1,0,0,0,1
769,2026-08-25,0,42,48,0,0,0,0,0,1,0,0,0,1
770,2026-08-26,8,17,0,38,23,0,4,0,1,0,0,0,1
771,2026-08-27,14,0,0,0,33,0,0,0,1,0,41,0,1
772,2026-08-28,49,25,39,6,0,0,0,0,1,29,46,0,1
773,2026-08-29,0,0,18,0,0,0,0,22,1,43,0,7,1
774,2026-08-30,0,36,0,0,0,0,29,0,1,0,0,0,1
775,2026-08-31,50,0,0,0,0,0,27,6,1,0,0,4,1
776,2026-09-01,42,0,19,0,0,0,0,0,1,0,0,46,1
777,2026-09-02,0,0,32,0,0,0,0,0,1,0,0,0,1
778,2026-09-03,6,8,0,39,0,0,0,0,1,0,0,0,1
779,2026-09-04,12,0,28,0,48,20,0,0,1,0,10,0,1
780,2026-09-05,50,0,0,0,0,20,0,0,1,0,0,0,1
781,2026-09-06,0,0,0,0,0,0,0,0,1,0,11,0,1
